"trait"	"comp"	"Estimate"	"Std..Error"	"t.value"	"Pr...t.."	"mean_abu1"	"mean_abu2"	"log_fold_diff"	"q"	"status"
"ko:K19233"	"hdi_diff"	0.871828745635025	0.306454980538763	2.84488359139182	0.00499551895830114	18450.3464786276	40019.9708539574	0.774266240385615	1	"NHA"
"ko:K19234"	"human"	0.491912782293435	0.53674624800533	0.916471766913125	0.360733204478136	23238.4872921687	23311.5216392261	0.00313775532595024	1	"other"
"ko:K19234"	"hdi_diff"	-1.22074602993184	0.588606450561991	-2.07395965295027	0.0396085934285538	19187.1065151467	25287.8038861808	0.276071128885536	1	"other"
"ko:K19235"	"human"	4.19765595307096	0.848738638324117	4.94575805027502	1.82721618787704e-06	3882.7763181534	25296.6573796338	1.87390383957409	0.0231691012622809	"Human_AFR"
"ko:K19235"	"hdi_diff"	-5.87049585576312	0.93074341779808	-6.30731922837696	2.42252850664321e-09	54492.7220803117	11306.8763772256	-1.57258599640449	3.07176614642358e-05	"Human_AFR"
"ko:K19236"	"human"	1.55700984651323	0.543192386844096	2.86640587059648	0.00468304942151161	24757.3332598346	40966.1769262952	0.503609053597597	1	"other"
"ko:K19236"	"hdi_diff"	-2.22424109190131	0.595675412694128	-3.73398170295712	0.000257781214998004	66071.883181853	28936.3593455071	-0.825624952175949	1	"other"
"ko:K19242"	"human"	0.877432166925276	0.35079029509692	2.50130114541182	0.0133311753407376	6287.5768631132	19919.0215153354	1.15299054100698	1	"other"
"ko:K19242"	"hdi_diff"	0.695490585741469	0.384683509676888	1.80795528855823	0.0724020869296192	14315.9788833422	22603.8127764989	0.456716670877775	1	"other"
"ko:K19244"	"human"	-0.629170490914487	0.190794853414504	-3.29762820985326	0.00119003677923769	187778.464439651	158900.706515545	-0.166982399721947	1	"other"
"ko:K19244"	"hdi_diff"	0.708365185143573	0.209229373975413	3.38559147639956	0.000884310545269946	108663.187799061	182972.850900526	0.521080970604212	1	"other"
"ko:K19265"	"human"	0.357775205643282	0.080752257933951	4.4305288148836	1.68988197642907e-05	390435.68309825	549648.155506445	0.342014362624315	0.214277034611207	"other"
"ko:K19265"	"hdi_diff"	0.0273293730797591	0.0885545080082187	0.308616395646653	0.75799570388379	547481.998512346	550686.105732784	0.00583537340913637	1	"other"
"ko:K19267"	"human"	-1.25575986745754	0.175607749053452	-7.15093652886185	2.52726635549164e-11	83869.726371877	45232.8791524617	-0.617430296800947	3.20457373876341e-07	"NHA"
"ko:K19267"	"hdi_diff"	0.590613079883797	0.192574897813738	3.06692661706641	0.00252128345599776	25979.5415597277	54458.4367489802	0.740108288439926	1	"NHA"
"ko:K19268"	"human"	4.57152697059949	0.723854484176115	6.31553312238269	2.32080094419599e-09	1418.78123688553	21867.6726316428	2.73455233806399	2.94277559724052e-05	"Human"
"ko:K19268"	"hdi_diff"	0.449561032078253	0.793793007846147	0.5663454170478	0.571914770153678	14224.2471433533	25530.1473447815	0.584880817549599	1	"Human"
"ko:K19270"	"human"	-0.427570263422277	0.1225296000505	-3.48952631238538	0.000617988042990705	86501.8864706344	84733.8007484907	-0.0206513950076656	1	"other"
"ko:K19270"	"hdi_diff"	0.427582329809398	0.134368359802282	3.18216528384039	0.00174165331867253	64673.6267517298	94345.967455272	0.377610172940779	1	"other"
"ko:K19271"	"human"	1.33848408947732	0.109702866957956	12.2009946193138	6.34553459449092e-25	141875.87626838	527631.296987193	1.31344002093351	8.04613786581448e-21	"Human"
"ko:K19271"	"hdi_diff"	0.18155730854085	0.120302313013944	1.50917554278284	0.133132321663887	469230.171310331	555615.169707356	0.168982164011321	1	"Human"
"ko:K19272"	"human"	2.36409432969732	0.676823075932716	3.49292808381188	0.000610699112491006	9290.20170328511	59961.2721529887	1.86464766803785	1	"other"
"ko:K19272"	"hdi_diff"	1.94168779232716	0.74221744420885	2.6160632675467	0.0097053400041389	19937.2642802608	79139.4425920041	1.37858331484475	1	"other"
"ko:K19273"	"human"	0.374874736312909	0.255611003010802	1.46658294008207	0.144358905814353	32295.6412987133	66114.8189394327	0.71644479626072	1	"other"
"ko:K19273"	"hdi_diff"	0.790349679956496	0.280308033388031	2.8195755590865	0.00538721920578678	41720.4744391336	77803.7756791594	0.623186842540894	1	"other"
"ko:K19279"	"human"	0.739508433509851	0.811611862764634	0.911160207775705	0.363516487250496	7945.17426488324	34536.39020387	1.46935192290588	1	"other"
"ko:K19279"	"hdi_diff"	3.77349847151721	0.890029468396309	4.23974554271383	3.68522211779597e-05	18884.2172599258	42036.38973951	0.800179993692206	0.467286164536529	"other"
"ko:K19285"	"human"	0.38392788099092	0.13728012401397	2.79667492835198	0.0057655607954074	309996.223181742	357550.398135633	0.142715782847944	1	"other"
"ko:K19285"	"hdi_diff"	-0.277537632035639	0.150544073347244	-1.8435639867102	0.067008403941506	431857.2770305	321945.018665176	-0.29371358439683	1	"other"
"ko:K19286"	"human"	0.497903579891171	0.173886459342433	2.86338327765161	0.00472582764728988	282748.059327641	312941.915280743	0.10146100649111	1	"other"
"ko:K19286"	"hdi_diff"	-0.50665207257359	0.190687297796119	-2.65697861592909	0.00864487898373808	415579.990651244	263761.170832378	-0.454629689587131	1	"other"
"ko:K19290"	"human"	3.19110176741773	0.748098463226706	4.26561732750237	3.32025246930987e-05	1311.22693653268	62567.4039203952	3.86453477549846	0.421008013108491	"other"
"ko:K19290"	"hdi_diff"	3.38697418562779	0.820379430218913	4.12854596405957	5.73945988845293e-05	42120.8829291214	72364.6952287139	0.54116497410751	0.727763513855832	"other"
"ko:K19292"	"human"	2.45637647301886	0.259771920327625	9.45589681102124	2.7954838056891e-17	9277.95280238382	96750.8367815272	2.3444006206917	3.54467346561378e-13	"Human"
"ko:K19292"	"hdi_diff"	0.417121497557157	0.284870976831119	1.46424708546017	0.144995152967031	80787.0415215894	104400.155343581	0.256411788293301	1	"Human"
"ko:K19294"	"human"	0.111761944847623	0.0417268824022002	2.67841588955445	0.00813203491343377	599592.291120232	773641.46581888	0.254858259160137	1	"other"
"ko:K19294"	"hdi_diff"	0.217399615395446	0.0457585166827897	4.75101972606581	4.32079552563882e-06	666079.607529625	825181.522915815	0.214193906219369	0.0547876872651003	"other"
"ko:K19299"	"human"	2.80941436375783	0.678758556665051	4.13904817283091	5.50626590296649e-05	9362.5998837551	94370.0361363163	2.31040438596849	0.698194516496151	"other"
"ko:K19299"	"hdi_diff"	1.89983411449536	0.744339930296501	2.55237430798395	0.0115899318598832	46022.3023532223	117536.658574049	0.937610939617585	1	"other"
"ko:K19300"	"human"	2.36409432969732	0.676823075932716	3.49292808381188	0.000610699112491006	9290.20170328511	59961.2721529887	1.86464766803785	1	"other"
"ko:K19300"	"hdi_diff"	1.94168779232716	0.74221744420885	2.6160632675467	0.0097053400041389	19937.2642802608	79139.4425920041	1.37858331484475	1	"other"
"ko:K19302"	"human"	0.0160902859659776	0.0121285514638801	1.32664531406705	0.186426511304581	930425.896897934	938971.318230746	0.0091424889729998	1	"other"
"ko:K19302"	"hdi_diff"	-0.0105312947637143	0.0133004071367855	-0.791802435474884	0.429592437937991	945994.609183298	935605.991315982	-0.0110424203556359	1	"other"
"ko:K19303"	"human"	0.0658679291520512	0.149049092179247	0.441921035472248	0.659114677478649	57282.2335719003	113879.907674765	0.687145259744928	1	"Human_EUR"
"ko:K19303"	"hdi_diff"	0.868029194859848	0.163450154394451	5.31066610536843	3.42320611490864e-07	61384.3692762527	139034.019824052	0.817554321223504	0.00434062535370415	"Human_EUR"
"ko:K19304"	"human"	0.653638378432257	0.129366310371946	5.05261668631468	1.12816685242912e-06	271608.327241722	346271.036159134	0.242859960885878	0.0143051556888012	"Human"
"ko:K19304"	"hdi_diff"	-0.589080528002801	0.141865630273722	-4.15238368071393	5.22319044706555e-05	477201.359797079	283533.589415952	-0.520606511054561	0.662300548687912	"Human"
"ko:K19309"	"human"	1.78351008481278	0.192596316167062	9.26035409351092	9.4323911282556e-17	23848.7891461972	237763.89377417	2.29950696768475	1.19602719506281e-12	"Human_EUR"
"ko:K19309"	"hdi_diff"	1.14116659910653	0.211204893320994	5.4031257569973	2.21184589211168e-07	103863.172179836	301924.656204788	1.06709680676262	0.00280462059119762	"Human_EUR"
"ko:K19310"	"human"	0.679689747897064	0.187667242582072	3.62178150296963	0.000387174498582539	315244.612717789	455615.122481298	0.368298560393829	1	"other"
"ko:K19310"	"hdi_diff"	-0.0797104431946049	0.205799574665854	-0.38732073826696	0.699009007714804	487833.978405135	440176.920684459	-0.102798179287937	1	"other"
"ko:K19333"	"human"	-0.0277311965660967	0.116902990563374	-0.237215459009693	0.812778665940464	127625.040371406	170389.057016185	0.288985833613359	1	"other"
"ko:K19333"	"hdi_diff"	0.520625866014731	0.128198109611949	4.0611040801666	7.477540888069e-05	122491.294810924	193340.068072873	0.4564076928417	0.94815218460715	"other"
"ko:K19334"	"human"	-0.297872225320631	0.177453581385789	-1.67859235634726	0.0950906089600344	65813.3864586247	80375.3338207205	0.19988132376814	1	"other"
"ko:K19334"	"hdi_diff"	0.733698496020704	0.194599073709716	3.77030826526525	0.000225529905954267	42314.9597767761	98612.5963834439	0.846044831877469	1	"other"
"ko:K19337"	"human"	2.89785926799997	0.623726944230029	4.6460382941726	6.80386702004171e-06	5750.58844250246	34071.1951556187	1.77900559281731	0.0862730338141288	"Human_AFR"
"ko:K19337"	"hdi_diff"	-3.55631256175528	0.683991186016579	-5.1993543695592	5.75362236315067e-07	58701.9288321766	22268.968602268	-0.96925054911413	0.00729559315647505	"Human_AFR"
"ko:K19338"	"human"	-1.22164444810546	0.357446335374172	-3.41770030129599	0.000792322879175286	13572.5073935255	11690.7086895406	-0.149239975607368	1	"other"
"ko:K19338"	"hdi_diff"	0.670828111906162	0.391982653838492	1.71137193275538	0.0888580115485843	8693.98388185603	13126.6393265561	0.411973585729678	1	"other"
"ko:K19340"	"human"	0.552514767683994	0.175919076530594	3.14073253782632	0.00199175452162331	60783.9782026633	218428.776188384	1.27912188302609	1	"Human_EUR"
"ko:K19340"	"hdi_diff"	1.06833752381763	0.192916305624158	5.53782906199221	1.16052570212501e-07	121805.690096012	264727.338274311	0.776268880920746	0.00147154659029451	"Human_EUR"
"ko:K19341"	"human"	0.811450773427954	0.317462984935485	2.55604845898132	0.0114728939951316	10299.8891704554	34107.7771133109	1.19732452578342	1	"other"
"ko:K19341"	"hdi_diff"	0.787490698498851	0.348136128463138	2.26201946340721	0.0249778926048508	20897.4464212668	40437.7272365821	0.660113098476078	1	"other"
"ko:K19350"	"human"	1.7461360155423	0.18992710705851	9.19371669787171	1.42513297467731e-16	20624.2558150875	144132.360234476	1.94422264843802	1.80706861189082e-12	"Human"
"ko:K19350"	"hdi_diff"	0.809343101844436	0.208277786322052	3.88588296494077	0.000146480187480372	82808.7383497863	173516.59572089	0.739733343107882	1	"Human"
"ko:K19353"	"human"	0.79862892243687	0.196809438093941	4.05787918593451	7.57212887987285e-05	288170.953475312	380023.924660959	0.276679479138171	0.960145941967877	"other"
"ko:K19353"	"hdi_diff"	-0.555343053037784	0.21582508536217	-2.57311633680524	0.0109429691675155	509918.600811365	317782.725672223	-0.472882024370238	1	"other"
"ko:K19354"	"human"	-0.620925136563644	0.100971215378065	-6.14952622129704	5.48851261309286e-09	267989.889836708	257753.596899314	-0.0389450293275252	6.95943399340175e-05	"NHA"
"ko:K19354"	"hdi_diff"	0.765985584027907	0.110727012836098	6.91778423718291	9.1926271240954e-11	157027.802383431	306018.040104841	0.667218079387385	1.1656251193353e-06	"NHA"
"ko:K19355"	"human"	0.325279751497286	0.0725640665900336	4.48265604152293	1.35988466599672e-05	334531.148192561	411719.262964497	0.207611162206392	0.172433375648384	"other"
"ko:K19355"	"hdi_diff"	-0.164660204017201	0.0795751769716694	-2.06924081457995	0.040054725173766	460989.065435808	388110.815946994	-0.172083009197433	1	"other"
"ko:K19360"	"human"	2.08612269939859	0.354190678931929	5.88982947176743	2.05304046270955e-08	8427.3275685091	94282.1940348102	2.41470459379199	0.000260325530671571	"Human"
"ko:K19360"	"hdi_diff"	0.888382910587501	0.388412437204767	2.28721540685154	0.0234307081534712	76971.5084140439	102576.897561427	0.287174161633646	1	"Human"
"ko:K19405"	"human"	-0.577682793618292	0.234865509527008	-2.45963230097803	0.0149207726958316	171664.009518166	238865.034219968	0.33035790984485	1	"other"
"ko:K19405"	"hdi_diff"	1.02058931933331	0.257558118824061	3.96255930115128	0.000109433260067081	173375.108159705	270245.623790511	0.443871693222033	1	"other"
"ko:K19411"	"human"	-0.510156474251284	0.235720838236314	-2.16424003099736	0.0318578345605546	157058.175938316	235957.363915511	0.407032714236661	1	"other"
"ko:K19411"	"hdi_diff"	1.03734153375137	0.258496089042799	4.01298734380317	9.01331087097628e-05	168973.834907091	268053.638232046	0.461441035771252	1	"other"
"ko:K19416"	"human"	-0.367467588211265	0.365572648998067	-1.00518348191089	0.316254091837273	20947.7167355154	17933.1008474934	-0.155373415046203	1	"other"
"ko:K19416"	"hdi_diff"	-1.19184641675942	0.400894128555064	-2.97297049736092	0.00338309173623075	15192.4360635071	19246.3360564868	0.23650916782525	1	"other"
"ko:K19417"	"human"	0.169775564428155	0.598572174479668	0.283634241059968	0.777039929216258	4662.47495559617	12617.0651466388	0.995368660059482	1	"other"
"ko:K19417"	"hdi_diff"	0.471538612407975	0.656405972719817	0.718364292838707	0.473530555234888	8172.84182968413	14746.5888193463	0.590140565011376	1	"other"
"ko:K19418"	"human"	-0.808239577286217	0.164278160263938	-4.9199453901094	2.05079357384809e-06	116384.178102402	121550.536799117	0.0434331527321696	0.0260040625163938	"NHA"
"ko:K19418"	"hdi_diff"	1.09890478902292	0.18015064879755	6.09992135114568	7.07988836311389e-09	66728.5225198536	147819.418641264	0.795350677969015	8.97729844442841e-05	"NHA"
"ko:K19419"	"human"	-0.0850780461633389	0.101177897916609	-0.840875803067782	0.401612735670593	294072.009709301	367454.820393549	0.222775025956231	1	"other"
"ko:K19419"	"hdi_diff"	0.494038440627673	0.11095366495683	4.4526554469372	1.54134846835452e-05	267817.769647798	415197.573875888	0.438446377952504	0.195442985787353	"other"
